AccountId,AccountName
200000000002010,Genesis Health Ventures Inc.
200000000002011,Genism
200000000002012,Genist
200000000002013,Genity
200000000002014,Genosis
200000000002015,Gente
200000000002016,Gentek Inc.
200000000002017,Genti
200000000002018,Genting
200000000002019,Gentiva Health Services
200000000002020,Gentiva Health Services Inc.
200000000002021,Genuine Parts
200000000002022,Genuine Parts Company
200000000002023,Genuity Inc.
200000000002024,Genworth Financial
200000000002025,Genzyme Corporation
200000000002026,Geofy
200000000002027,Geolium
200000000002028,George Weston
200000000002029,Georgia Gulf Corporation
200000000002030,Georgia-Pacific
200000000002031,Georgia-Pacific Corporation
200000000002032,Geovee
200000000002033,Geoxo
200000000002034,Geoyo
200000000002035,Gerber Scientific
200000000002036,Getri
200000000002037,Geyo
200000000002038,GF Securities
200000000002039,GFNorte
200000000002040,GHD Group
200000000002041,Giant Food
200000000002042,Gibson Guitar Corporation
200000000002043,Gilead Sciences
200000000002044,Gillette
200000000002045,Gillette Company
200000000002046,Givaudan
200000000002047,Gjensidige Forsikring
200000000002048,GKN
200000000002049,GlaxoSmithKline
200000000002050,Glencore International
200000000002051,Global Insight
200000000002052,Global Logistic Properties
200000000002053,GlobalFoundries
200000000002054,Go Daddy
200000000002055,Gojo Industries
200000000002056,Gold Kist Inc.
200000000002057,Goldcorp
200000000002058,Golden Agri-Resources
200000000002059,Golden Corral
200000000002060,Golden State Bancorp Inc.
200000000002061,Golden West Financial Corporation
200000000002062,Goldman Sachs
200000000002063,Goldman Sachs Group
200000000002064,Goldman Sachs Group Inc.
200000000002065,Goodrich Corporation
200000000002066,Goodyear
200000000002067,Goodyear Tire and Rubber Company
200000000002068,Google
200000000002069,Gordon Food Service
200000000002070,Gore-Tex
200000000002071,GPT Group
200000000002072,Graco
200000000002073,Gradicee
200000000002074,Gradido
200000000002075,Gradilane
200000000002076,Gradiloo
200000000002077,Gradinoodle
200000000002078,Graham Holdings Company
200000000002079,Granite Construction Incorporated
200000000002080,Grasim Industries
200000000002081,Gray Line Worldwide
200000000002082,Graybar Electric Company Inc.
200000000002083,Great Lakes Chemical Corporation
200000000002084,Great Plains Energy Inc.
200000000002085,Great Wall Motor
200000000002086,Great Wall Technology
200000000002087,Gree Electric Appliances
200000000002088,Green Mountain Coffee Roasters
200000000002089,GreenPoint Financial Corp.
200000000002090,Greentown China Holdings
200000000002091,Greif Bros. Corporation
200000000002092,Grey Global Group Inc.
200000000002093,Grifols
200000000002094,Ground Round
200000000002095,Group 1 Automotive Inc.
200000000002096,Group O
200000000002097,Groupon
200000000002098,Growmark
200000000002099,Grupa PZU
200000000002100,Grupo ACS
200000000002101,Grupo Argos
200000000002102,Grupo Aval
200000000002103,Grupo Bimbo
200000000002104,Grupo Carso
200000000002105,Grupo Elektra
200000000002106,Grupo Inbursa
200000000002107,Grupo Mexico
200000000002108,Grupo Modelo
200000000002109,Grupo Pí£o de Aí_í_car
200000000002110,Grupo Televisa
200000000002111,GS Engineering
200000000002112,GS Holdings
200000000002113,Guangdong Electric Power
200000000002114,Guangdong Investment
200000000002115,Guangzhou Automobile Group Co. Ltd.
200000000002116,Guangzhou R&F
200000000002117,Guaranty Trust Bank
200000000002118,Gudang Garam
200000000002119,Guidant Corporation
200000000002120,Gulfstream Aerospace
200000000002121,Gungho Online Entertainment
200000000002122,Gunma Bank
200000000002123,H-E-B
200000000002124,H. J. Heinz Company
200000000002125,H. T. Hackney Company
200000000002126,H.B. Fuller Company
200000000002127,H.J. Heinz Company
200000000002128,H&M
200000000002129,H&R Block
200000000002130,H&R Block Inc.
200000000002131,Haas Automation
200000000002132,Hachijuni Bank
200000000002133,Hain Celestial Group
200000000002134,Hainan Airlines
200000000002135,Haitong Securities
200000000002136,HAL Trust
200000000002137,Halkbank
200000000002138,Halliburton
200000000002139,Halliburton Co.
200000000002140,Hallmark Cards
200000000002141,Halyk Bank
200000000002142,Hammerson plc
200000000002143,Hana Financial Group
200000000002144,HanesBrands
200000000002145,Hang Lung Group
200000000002146,Hanjin Shipping
200000000002147,Hankook Tire
200000000002148,Hankyu Hanshin Holdings
200000000002149,Hanwa
200000000002150,Hanwha Chemical
200000000002151,Hanwha Corp
200000000002152,Hanwha Life Insurance
200000000002153,Harbin Bank
200000000002154,Harbinger Group
200000000002155,Harbor Freight Tools
200000000002156,Hard Rock Cafe
200000000002157,Hardee's
200000000002158,Harley-Davidson
200000000002159,Harley-Davidson Inc.
200000000002160,Harman International Industries
200000000002161,Harman International Industries Inc.
200000000002162,Harrah's Entertainment Inc.
200000000002163,Harris
200000000002164,Harris Corp.
200000000002165,Harris Corporation
200000000002166,Harsco Corp.
200000000002167,Harsco Corporation
200000000002168,Hartford Financial Services
200000000002169,Hartford Financial Services Group Inc.
200000000002170,Hartzell Propeller
200000000002171,Hasbro
200000000002172,Hasbro Inc.
200000000002173,Hastings Entertainment
200000000002174,Hawaiian Airlines
200000000002175,Hawaiian Electric Industries Inc.
200000000002176,Haworth Inc.
200000000002177,HC2 Holdings
200000000002178,HCA Holdings
200000000002179,HCA Inc.
200000000002180,HCL Technologies
200000000002181,HCP
200000000002182,HDFC
200000000002183,HDFC Bank
200000000002184,Health Care REIT
200000000002185,Health Management Associates Inc.
200000000002186,Health Net Inc.
200000000002187,Healthsouth Corp
200000000002188,Hearst Corporation
200000000002189,"Heaven Hill Distilleries, Inc."
200000000002190,Hebei Iron & Steel
200000000002191,HeidelbergCement
200000000002192,Heineken Holding
200000000002193,Hellenic Petroleum
200000000002194,Hellenic Telecom
200000000002195,Helmerich & Payne
200000000002196,Helvetia Holding
200000000002197,Hemimm
200000000002198,Heminder
200000000002199,Hemiyo
200000000002200,Hemizu
200000000002201,Henan Shuanghui Investment
200000000002202,Henderson Land
200000000002203,Hengan International Group
200000000002204,Henkel
200000000002205,Henry Repeating Arms
200000000002206,Henry Schein
200000000002207,Henry Schein Inc.
200000000002208,"Henry Schein, Inc."
200000000002209,Herbalife
200000000002210,Hercules Inc.
200000000002211,HermíÂs International
200000000002212,Herman Miller Inc.
200000000002213,"Herman Miller, Inc."
200000000002214,Hero Motocorp
200000000002215,Hershey
200000000002216,Hershey Foods Corp.
200000000002217,Hertz Global Holdings
200000000002218,Hess
200000000002219,Hess Corporation
200000000002220,Hewlett Packard Enterprise
200000000002221,Hewlett-Packard
200000000002222,Hewlett-Packard Company
200000000002223,Hexagon
200000000002224,Hexcel Corporation
200000000002225,Hi-Point Firearms
200000000002226,Hibernia Corp.
200000000002227,Higo Bank
200000000002228,Hikvision
200000000002229,Hillenbrand Industries Inc.
200000000002230,Hillerich & Bradsby Company
200000000002231,Hilton Hotels Corp.
200000000002232,Hilton Worldwide
200000000002233,Hilton Worldwide Holdings
200000000002234,Hindalco Industries
200000000002235,Hindustan Petroleum
200000000002236,Hiroshima Bank
200000000002237,Hitachi
200000000002238,HNI Corporation
200000000002239,"Hobbico, Inc."
200000000002240,Hobby Lobby
200000000002241,Hokkaido Electric Power
200000000002242,Hokkoku Bank
200000000002243,Hokuhoku Financial Group
200000000002244,Holcim
200000000002245,Holley Performance Products
200000000002246,Hollister Clothing
200000000002247,HollyFrontier
200000000002248,Hollywood Entertainment Corp.
200000000002249,"Hologic, Inc."
200000000002250,Home Depot
200000000002251,Home Depot Inc.
200000000002252,Home Shopping Network
200000000002253,Homombee
200000000002254,Homombo
200000000002255,Homonti
200000000002256,Homope
200000000002257,Homoyo
200000000002258,Hon Hai Precision
200000000002259,Hon Industries Inc.
200000000002260,Honbridge Holdings
200000000002261,Honda Motor
200000000002262,Honeywell
200000000002263,Honeywell International
200000000002264,Honeywell International Inc.
200000000002265,Hong Kong & China Gas
200000000002266,Hong Kong Exchanges
200000000002267,Hong Leong Financial
200000000002268,Hopson Development Holdings
200000000002269,Hormel Foods
200000000002270,Hormel Foods Corp.
200000000002271,Hormel Foods Corporation
200000000002272,Hornbeck Offshore Services
200000000002273,Horton Holding
200000000002274,Hospital Corporation of America
200000000002275,Host Hotels & Resorts
200000000002276,"Host Hotels & Resorts, Inc."
200000000002277,Host Marriott Corp.
200000000002278,Hostess Brands
200000000002279,Hot Topic
200000000002280,Houchens Industries
200000000002281,Houghton Mifflin Harcourt Learning Technology
200000000002282,Houlihan's
200000000002283,House of Der_on
200000000002284,Household International Corp.
200000000002285,Hovnanian Enterprises Inc.
200000000002286,Hoya
200000000002287,HP Inc.
200000000002288,HSBC Holdings
200000000002289,Hua Nan Financial
200000000002290,Huadian Power International
200000000002291,Huaneng Power International
200000000002292,Huatai Securities
200000000002293,Huaxia Bank
200000000002294,Hub Group Inc.
200000000002295,Hubbell Inc.
200000000002296,Hudson City Bancorp
200000000002297,Hughes Communications
200000000002298,Hughes Supply Inc.
200000000002299,Hugo Boss
200000000002300,Huishang Bank Corporation Limited
200000000002301,Humana
200000000002302,Humana Inc.
200000000002303,Hunan Valin Steel
200000000002304,Hunt Petroleum
200000000002305,Huntington Bancshares
200000000002306,Huntington Bancshares Inc.
200000000002307,Huntington Ingalls Industries
200000000002308,Huntsman
200000000002309,Huntsman Corporation
200000000002310,Hush Puppies
200000000002311,Husky Energy
200000000002312,Hutchison Whampoa
200000000002313,Hy-Vee
200000000002314,Hyakugo Bank
200000000002315,Hyakujushi Bank
200000000002316,Hydrodeo
200000000002317,Hydrogen
200000000002318,Hydrolium
200000000002319,Hydrombu
200000000002320,Hydronix
200000000002321,Hyland Software
200000000002322,Hyosung
200000000002323,Hyperer
200000000002324,Hyperescent
200000000002325,Hyperill
200000000002326,Hyperoid
200000000002327,Hypomba
200000000002328,Hypomia
200000000002329,Hypomm
200000000002330,Hyponoodle
200000000002331,Hypozu
200000000002332,Hyprop Investments
200000000002333,Hysan Development
200000000002334,Hyundai Engineering
200000000002335,Hyundai Glovis
200000000002336,Hyundai Heavy Industries
200000000002337,Hyundai Hysco
200000000002338,Hyundai Marine & Fire
200000000002339,Hyundai Mobis
200000000002340,Hyundai Motor
200000000002341,Hyundai Steel
200000000002342,Hyundai Wia
200000000002343,Iberdrola
200000000002344,IBM
200000000002345,ICA Gruppen
200000000002346,Icade
200000000002347,ICAP
200000000002348,ICBC
200000000002349,ICICI Bank
200000000002350,Iconix Brand Group
200000000002351,Idacorp Inc.
200000000002352,IDB Holding
200000000002353,IDBI Bank
200000000002354,Ideal Industries
200000000002355,Idemitsu Kosan
200000000002356,Ideodoo
200000000002357,Ideofic
200000000002358,Ideolia
200000000002359,Ideombo
200000000002360,Ideotri
200000000002361,IDGC Holding
200000000002362,Idiocee
200000000002363,Idiocero
200000000002364,Idiogen
200000000002365,Idiolium
200000000002366,Idioxo
200000000002367,IDT Corporation
200000000002368,IGI Global
200000000002369,IHI
200000000002370,IKB Deutsche
200000000002371,IKON Office Solutions Inc.
200000000002372,Iliad
200000000002373,Ilitch Holdings
200000000002374,Illinois Tool Works
200000000002375,Illinois Tool Works Inc.
200000000002376,Illumina
200000000002377,Imation
200000000002378,IMC Global Inc.
200000000002379,Imperial Holdings
200000000002380,Imperial Sugar Company
200000000002381,Imperial Tobacco Group
200000000002382,IMS Health Inc.
200000000002383,In-N-Out Burger
200000000002384,Inchcape
200000000002385,Indian Bank
200000000002386,Indian Oil
200000000002387,Indian Overseas Bank
200000000002388,Inditex
200000000002389,Industrial Alliance Insurance
200000000002390,Industrial Bank
200000000002391,Industrial Bank of Korea
200000000002392,Industrias Peí±oles
200000000002393,Industries Qatar
200000000002394,Industrivarden
200000000002395,Infineon Technologies
200000000002396,Infinity Ward
200000000002397,Infor Global Solutions
200000000002398,Infosys
200000000002399,Infracy
200000000002400,Inframbu
200000000002401,Infrandu
200000000002402,Infranti
200000000002403,Infrata
200000000002404,ING Group
200000000002405,Ingersoll-Rand
200000000002406,Ingles Market Inc
200000000002407,Ingram Industries
200000000002408,Ingram Micro
200000000002409,Ingram Micro Inc.
200000000002410,Ingredion
200000000002411,Ingredion Incorporated
200000000002412,Inil
200000000002413,Inive
200000000002414,Inner Mongolia Baotou Steel
200000000002415,Inner Mongolia Yili
200000000002416,Innolux
200000000002417,Inoid
200000000002418,Inotera Memories
200000000002419,Inpex
200000000002420,Insight Enterprises Inc.
200000000002421,Insuler
200000000002422,Insulible
200000000002423,Insulise
200000000002424,Insulity
200000000002425,Insulore
200000000002426,Insurance Australia Group
200000000002427,Intact Financial
200000000002428,Integrated Electrical Services Inc.
200000000002429,Integrys Energy Group
200000000002430,Intel
200000000002431,Intel Corporation
200000000002432,Intellectual Ventures
200000000002433,Inter Rao
200000000002434,Interactive Brokers
200000000002435,Interactive Brokers Group
200000000002436,Intercontinental Exchange (ICE)
200000000002437,InterContinental Hotels
200000000002438,Intercontinental Manufacturing Company
200000000002439,IntercontinentalExchange
200000000002440,Interent
200000000002441,Interize
200000000002442,International Airlines
200000000002443,International Business Machines Corp.
200000000002444,International Dairy Queen
200000000002445,International Flavors & Fragrances
200000000002446,International Flavors & Fragrances Inc.
200000000002447,International Lease Finance Corporation (ILFC)
200000000002448,International Multifoods Corporation
200000000002449,International Paper
200000000002450,International Paper Co.
200000000002451,Interore
200000000002452,Interosis
200000000002453,Interplay Entertainment
200000000002454,Interpublic Group
200000000002455,Interpublic Group of Companies Inc.
200000000002456,Intersil Corporation
200000000002457,Interstate Bakeries Corporation
200000000002458,Interstate Batteries
200000000002459,Interstate Van Lines
200000000002460,Intesa Sanpaolo
200000000002461,Intouch Holdings
200000000002462,Intramia
200000000002463,Intratri
200000000002464,Intratude
200000000002465,Intrazzy
200000000002466,Intu Properties plc
200000000002467,Intuit
200000000002468,Intuit Inc.
200000000002469,Intuitive Surgical
200000000002470,Invacare Corporation
200000000002471,Inventec
200000000002472,Invesco
200000000002473,Investec
200000000002474,Investor
200000000002475,IOI Group
200000000002476,Ion Media Networks
200000000002477,iRobot
200000000002478,Iron City Brewing Company
200000000002479,Iron Mountain Incorporated
200000000002480,Isbank
200000000002481,Isetan Mitsukoshi Holdings
200000000002482,Isocero
200000000002483,Isogen
200000000002484,Isomm
200000000002485,Isonder
200000000002486,Isotude
200000000002487,Israel Corp
200000000002488,Israel Discount Bank
200000000002489,ISS
200000000002490,Isuzu Motors
200000000002491,IT Group Inc.
200000000002492,Itaí_ Unibanco Holding
200000000002493,Itaí_sa
200000000002494,ITC
200000000002495,Itochu
200000000002496,ITT Corporation
200000000002497,ITT Industries Inc.
200000000002498,ITT Technical Institute
200000000002499,ITV
200000000002500,Ivax Corp.
200000000002501,IXYS Corporation
200000000002502,Iyo Bank
200000000002503,J Front Retailing
200000000002504,J Sainsbury
200000000002505,J. B. Hunt Transport Services
200000000002506,J. C. Penney
200000000002507,J. Crew Group
200000000002508,J. R. Simplot Company
200000000002509,J.B. Hunt Transport Services Inc.
200000000002510,J.C. Penny Co.
200000000002511,J.P. Morgan Chase & Co.
200000000002512,Jabil Circuit
200000000002513,Jabil Circuit Inc.
200000000002514,Jaccs
200000000002515,Jack in the Box
200000000002516,Jack In The Box Inc.
200000000002517,Jacobs Engineering
200000000002518,Jacobs Engineering Group
200000000002519,Jacobs Engineering Group Inc.
200000000002520,Jagen
200000000002521,Jaloo
200000000002522,Jamba Juice
200000000002523,Jamia
200000000002524,Janus Capital Group
200000000002525,Japan Airlines
200000000002526,Japan Exchange Group
200000000002527,Japan Securities
200000000002528,Japan Tobacco
200000000002529,Jarden
200000000002530,Jardine Matheson
200000000002531,Jayo
200000000002532,Jazz
200000000002533,JB Hunt Transport
200000000002534,JBS
200000000002535,JC Penney
200000000002536,JDS Uniphase
200000000002537,JDS Uniphase Corp.
200000000002538,Jefferson-Pilot Co.
200000000002539,Jeronimo Martins
200000000002540,JetBlue Airways
200000000002541,JFE Holdings
200000000002542,JGC
200000000002543,Jiangsu Yanghe Brewery
200000000002544,Jiangxi Copper
200000000002545,Jimmy John's
200000000002546,Jindal Steel & Power
200000000002547,JL Audio
200000000002548,JM Family Enterprises
200000000002549,JM Smucker
200000000002550,JN-International Medical Corporation
200000000002551,Jobing.com
200000000002552,"Jockey International, Inc."
200000000002553,John Hancock Financial Services Inc.
200000000002554,John Wiley & Sons
200000000002555,Johnson & Johnson
200000000002556,Johnson Controls
200000000002557,Johnson Controls Inc.
200000000002558,Johnson Matthey
200000000002559,Johnsonville Foods
200000000002560,Jones Apparel Group Inc.
200000000002561,Jones Soda
200000000002562,Joseph A. Bank Clothiers
200000000002563,Journal Communications
200000000002564,Joy Global
200000000002565,Joyo Bank
200000000002566,JPMorgan Chase
200000000002567,JSW Steel
200000000002568,JTEKT
200000000002569,Julius Baer Group
200000000002570,Juniper Networks
200000000002571,Juroku Bank
200000000002572,JX Holdings
200000000002573,Jyske Bank
200000000002574,K-Mart Corp.
200000000002575,K-Swiss
200000000002576,K+S
200000000002577,Kagoshima Bank
200000000002578,Kahala Corporation
200000000002579,Kahr Arms
200000000002580,Kaisa Group Holdings
200000000002581,Kaiser Aluminum
200000000002582,Kaiser Permanente
200000000002583,Kajima
200000000002584,Kalitta Air
200000000002585,Kaman Aerospace
200000000002586,Kambu
200000000002587,Kampgrounds of America (KOA)
200000000002588,Kanix
200000000002589,Kansai Electric Power
200000000002590,Kansas City Southern
200000000002591,Kansas City Southern Railway
200000000002592,Kanu
200000000002593,Kao Corp
200000000002594,Kasikornbank
200000000002595,Katude
200000000002596,Kavu
200000000002597,Kawasaki Heavy Industries
200000000002598,Kawasaki Kisen Kaisha
200000000002599,Kayend
200000000002600,Kayer
200000000002601,Kayicious
200000000002602,Kayose
200000000002603,KazMunaiGas Exploration
200000000002604,KB Financial Group
200000000002605,KB Home
200000000002606,KBC Group
200000000002607,KBR
200000000002608,KDDI
200000000002609,Keiyo Bank
200000000002610,Kel-Tec CNC Industries
200000000002611,Kellogg
200000000002612,Kellogg Company
200000000002613,Kellwood Company
200000000002614,Kelly Services
200000000002615,Kelly Services Inc.
200000000002616,Kemet Corp.
200000000002617,Kendall-Jackson
200000000002618,Kenexa
200000000002619,Kennametal
200000000002620,Kennametal Inc.
200000000002621,Kenworth
200000000002622,Keppel Corp
200000000002623,Kering
200000000002624,Kerr-McGee
200000000002625,Kerr-McGee Corporation
200000000002626,Kerry Group
200000000002627,Kesko
200000000002628,Keurig Green Mountain
200000000002629,KeyBank
200000000002630,KeyCorp
200000000002631,Keyence
200000000002632,KeySpan Corp.
200000000002633,KFC
200000000002634,KGHM Polska Miedz
200000000002635,KIA Motors
200000000002636,Kidel
200000000002637,Kideo
200000000002638,Kiewit Corporation
200000000002639,Kific
200000000002640,Kimball International
200000000002641,Kimball International Inc.
200000000002642,Kimber Manufacturing
200000000002643,Kimberly-Clark
200000000002644,Kimberly-Clark Corporation
200000000002645,Kimberly-Clark de Mexico
200000000002646,Kinder Morgan
200000000002647,Kindo
200000000002648,Kindred Healthcare Inc.
200000000002649,King Digital Entertainment
200000000002650,King Kullen Grocery Company
200000000002651,Kingdom Holding
200000000002652,Kingfisher
200000000002653,Kingston Technology
200000000002654,Kinnevik
200000000002655,Kintetsu
200000000002656,Kirin Holdings
200000000002657,Kiva
200000000002658,KKR (Kohlberg Kravis Roberts)
200000000002659,KLA Tencor
200000000002660,KLA-Tencor
200000000002661,KLA-Tencor Corporation
200000000002662,Klipsch Audio Technologies
200000000002663,Kmart
200000000002664,Knight-Ridder Inc.
200000000002665,Knight's Armament Company
200000000002666,Koí_ Holding
200000000002667,Kobe Steel
200000000002668,Koch Industries
200000000002669,Kohl's
200000000002670,Kohl's Corp.
200000000002671,Kohler Company
200000000002672,Komatsu
200000000002673,Kone
200000000002674,Konica Minolta
200000000002675,Korea Electric Power
200000000002676,Korea Gas
200000000002677,Korean Air
200000000002678,Kotak Mahindra Bank
200000000002679,KPMG
200000000002680,KPMG Consulting Inc.
200000000002681,KPN
200000000002682,Kraft Foods
200000000002683,Kraft Foods Group
200000000002684,Krispy Kreme
200000000002685,Kroger
200000000002686,Kroger Co.
200000000002687,Krung Thai Bank
200000000002688,KT Corp
200000000002689,KT&G
200000000002690,Kubota
200000000002691,Kuehne + Nagel
200000000002692,Kurzweil Educational Systems
200000000002693,Kuwait Finance House
200000000002694,Kuwait Projects
200000000002695,Kweichow Moutai
200000000002696,Kwicee
200000000002697,Kwidoo
200000000002698,Kwifix
200000000002699,Kwiveo
200000000002700,Kyocera
200000000002701,Kyushu Electric Power
200000000002702,L Brands
200000000002703,L-3 Communications
200000000002704,L-3 Communications Holdings Inc.
200000000002705,L. W. Seecamp Company
200000000002706,L.L.Bean
200000000002707,L.S. Starrett Company
200000000002708,L'Orí©al Group
200000000002709,L&L Hawaiian Barbecue
200000000002710,La-Z-Boy
200000000002711,La-Z-Boy Inc.
200000000002712,LabCorp
200000000002713,Laboratory Corporation of America Holdings
200000000002714,Lafarge
200000000002715,LagardíÂre
200000000002716,Lam Research
200000000002717,Lam Research Corporation
200000000002718,Land O' Lakes
200000000002719,Land Securities Group
200000000002720,LandAmerica Financial Group Inc.
200000000002721,Lands' End Inc.
200000000002722,Landstar System Inc.
200000000002723,Lanu
200000000002724,Lanxess
200000000002725,Larsen & Toubro
200000000002726,Las Vegas Sands
200000000002727,Las Vegas Sands Corp.
200000000002728,Laserfiche
200000000002729,Latam Airlines
200000000002730,Latude
200000000002731,Latz
200000000002732,Laudible
200000000002733,Laudic
200000000002734,Laudicious
200000000002735,Laudist
200000000002736,Laudize
200000000002737,Laurentian Bank
200000000002738,Lavee
200000000002739,Lawson
200000000002740,Lazzy
200000000002741,LeapFrog Enterprises
200000000002742,Lear
200000000002743,Lear Corporation
200000000002744,Lee
200000000002745,Lee Enterprises
200000000002746,Leejo
200000000002747,Leembu
200000000002748,Leeva
200000000002749,Leeveo
200000000002750,Leexo
200000000002751,Legal & General Group
200000000002752,Legg Mason
200000000002753,Legg Mason Inc.
200000000002754,Leggett & Platt
200000000002755,Leggett & Platt Inc.
200000000002756,Legrand
200000000002757,Lehman Brothers Holdings Inc.
200000000002758,Leidos
200000000002759,Lend Lease Group
200000000002760,Lennar
200000000002761,Lennar Corporation
200000000002762,Lennox International
200000000002763,Lennox International Inc.
200000000002764,Lenovo Group
200000000002765,Leonard Green & Partners
200000000002766,Les Schwab Tire Centers
200000000002767,Leucadia National
200000000002768,Level 3 Communications
200000000002769,Level 3 Communications Inc.
200000000002770,Levi Strauss & Co.
200000000002771,Leviton Manufacturing Company
200000000002772,Lexmark
200000000002773,Lexmark International Inc.
200000000002774,LG Chem
200000000002775,LG Corp
200000000002776,LG Display
200000000002777,LG Electronics
200000000002778,LG Uplus
200000000002779,Li & Fung
200000000002780,Liberbank
200000000002781,Liberty Global
200000000002782,Liberty Interactive
200000000002783,Liberty Media
200000000002784,Liberty Mutual
200000000002785,Liberty Tax Service
200000000002786,Life Technologies
200000000002787,LIG Insurance
200000000002788,Limited Inc.
200000000002789,Lincoln Industries
200000000002790,Lincoln National
200000000002791,Lincoln National Corporation
200000000002792,Linde
200000000002793,Lindt & Sprungli
200000000002794,Line and Space
200000000002795,Linear Technology
200000000002796,Linens 'n Things Inc.
200000000002797,Link REIT
200000000002798,LinkedIn
200000000002799,Lithia Motors Inc.
200000000002800,Little Caesars
200000000002801,Live Nation Entertainment
200000000002802,Lixil Group
200000000002803,Liz Claiborne
200000000002804,Liz Claiborne Inc.
200000000002805,LKQ
200000000002806,Lloyds Banking Group
200000000002807,Local Matters
200000000002808,Local Motion
200000000002809,Locescent
200000000002810,Locible
200000000002811,Locicious
200000000002812,Locill
200000000002813,Lockheed Martin
200000000002814,Lockheed Martin Corporation
200000000002815,Locous
200000000002816,Lodge Manufacturing Company
200000000002817,Loews
200000000002818,Loews Corporation
200000000002819,London Stock Exchange
200000000002820,Long John Silver's
200000000002821,Longfor Properties
200000000002822,Longs Drug Stores Corporation
200000000002823,Loral Space & Communications
200000000002824,Lorillard
200000000002825,Lotte Chemical
200000000002826,Lotte Shopping
200000000002827,Louisiana-Pacific
200000000002828,Louisiana-Pacific Corporation
200000000002829,Love's Travel Stops & Country Stores
200000000002830,Lowe's
200000000002831,Lowe's Companies Inc.
200000000002832,Lowe's Cos
200000000002833,LS Corp
200000000002834,LSI Corporation
200000000002835,LSI Logic Corporation
200000000002836,Luby's Inc.
200000000002837,Lucas Oil
200000000002838,Lucasfilm
200000000002839,Lucent Technologies Inc.
200000000002840,LukOil
200000000002841,Lumencraft
200000000002842,Lundbergs
200000000002843,Lunend
200000000002844,Lunity
200000000002845,Lunore
200000000002846,Lunosis
200000000002847,Lunous
200000000002848,Lupend
200000000002849,Lupise
200000000002850,Lupism
200000000002851,Lupous
200000000002852,Luxottica Group
200000000002853,Luzerner Kantonalbank
200000000002854,Lyondell Chemical Company
200000000002855,LyondellBasell Industries
200000000002856,M & T Bank Corporation
200000000002857,M.D.C. Holdings Inc.
200000000002858,M&T Bank
200000000002859,MíŸller-Maersk
200000000002860,Maanshan Iron & Steel
200000000002861,MacAndrews & Forbes Holdings
200000000002862,Macquarie Group
200000000002863,Macy's
200000000002864,Madison Dearborn Partners
200000000002865,Magellan Health Services Inc.
200000000002866,Magellan Navigation
200000000002867,Magna International
200000000002868,Magnavox
200000000002869,Magnit
200000000002870,Magnitogorsk Iron & Steel
200000000002871,Magpul Industries
200000000002872,Mahindra & Mahindra
200000000002873,Maidenform Brands
200000000002874,Mail-Well Inc.
200000000002875,Mail.ru Group Ltd. Sponsored GDR RegS
200000000002876,Makita
200000000002877,Malic
200000000002878,Malill
200000000002879,Mality
200000000002880,Malosis
200000000002881,Malous
200000000002882,Mandalay Resort Group
200000000002883,Manila Electric
200000000002884,Manor Care Inc.
200000000002885,Manpower
200000000002886,Manpower Inc.
200000000002887,"Manpower, Inc."
200000000002888,Manucee
200000000002889,Manulife Financial
200000000002890,Manunti
200000000002891,Manutri
200000000002892,Manuzio
200000000002893,Mapfre
200000000002894,Marantz
200000000002895,Marathon Oil
200000000002896,Marathon Oil Corporation
200000000002897,Marathon Petroleum
200000000002898,Marble Slab Creamery
200000000002899,Marer
200000000002900,Marie Callender's
200000000002901,Mariner Health Care Inc.
200000000002902,Marist
200000000002903,Marive
200000000002904,Markel
200000000002905,Markel Corporation
200000000002906,Marks & Spencer
200000000002907,Marlin Firearms
200000000002908,Marriott Corporation
200000000002909,Marriott International
200000000002910,Marriott International Inc.
200000000002911,"Mars, Incorporated"
200000000002912,Marsh & McLennan
200000000002913,Marsh & McLennan Companies
200000000002914,Marsh & McLennan Companies Inc.
200000000002915,Marsh Supermarkets Inc.
200000000002916,Marshall & Ilsley Corporation
200000000002917,Marshall Pottery
200000000002918,Martha Stewart Living Omnimedia
200000000002919,Martin Marietta Materials
200000000002920,Martin Marietta Materials Inc.
200000000002921,Marubeni
200000000002922,Marvell Technology Group
200000000002923,Mary Kay
200000000002924,Masco
200000000002925,Masco Corporation
200000000002926,Mashreq Bank
200000000002927,Masraf Al Rayan
200000000002928,Massey Energy Company
200000000002929,MasTec Inc.
200000000002930,MasterCard
200000000002931,MasterCraft
200000000002932,Mattel
200000000002933,Mattel Inc.
200000000002934,Mauna Loa Macadamia Nut Corporation
200000000002935,Maxicero
200000000002936,Maxific
200000000002937,Maxigen
200000000002938,Maxilium
200000000002939,Maxim Integrated
200000000002940,Maxim Integrated Products
200000000002941,Maxim Integrated Products Inc.
200000000002942,Maximbo
200000000002943,Maxis
200000000002944,Maxtor
200000000002945,Maxtor Corporation
200000000002946,Maxxam Inc.
200000000002947,Maybank
200000000002948,Maytag Corporation
200000000002949,Mazda Motor
200000000002950,MBNA Corporation
200000000002951,McAfee
200000000002952,McCormick & Co
200000000002953,McCormick & Company
200000000002954,McCormick & Company Incorporated
200000000002955,McDonald's
200000000002956,McDonald's Corporation
200000000002957,McGraw-Hill
200000000002958,McGraw-Hill Cos
200000000002959,MCI Inc.
200000000002960,McIlhenny Company
200000000002961,McIntosh Laboratory
200000000002962,McKee Foods Corporation
